elapsed_sec,throughput_eps,completed_so_far,errors_so_far,archives,queries,total_backlog,stage_compress_time,stage_segment_time,stage_llm_extract_time,stage_db_insert_time
234.8258514404297,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
236.82918190956116,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
238.83251237869263,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
240.83598494529724,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
242.83934235572815,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
244.84207677841187,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
246.84408473968506,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
248.8469316959381,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
250.84995937347412,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
252.8530626296997,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
254.85609698295593,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
256.8589518070221,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
258.8619511127472,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
260.8647265434265,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
262.86764430999756,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
264.8695213794708,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
266.8722276687622,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
268.8741624355316,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
270.87707781791687,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
272.87830877304077,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
