elapsed_sec,throughput_eps,completed_so_far,errors_so_far,archives,queries,total_backlog,stage_compress_time,stage_segment_time,stage_llm_extract_time,stage_db_insert_time
30.621427297592163,0.0,0,0,6,0,6,7.216602459549904,2.2125616571865976,0.0,0.0
33.250831604003906,0.0,0,0,9,0,9,7.751153436489403,2.3509783651679754,0.0,0.0
35.25228404998779,0.0,0,0,14,0,14,8.866456073708832,2.4947344679385424,0.0,0.0
37.253963470458984,1.498741491429135,3,0,15,0,15,14.57911118073389,8.082955671008676,8.971531057730317,0.43865888519212604
40.121479988098145,1.7436691189895999,8,0,17,0,17,15.989917311351746,8.805043707136065,45.484537734184414,3.1982120615430176
42.12252616882324,2.9984315493537705,14,0,16,0,16,28.4123538127169,21.85275282897055,59.28687410848215,4.68431579368189
45.7883677482605,1.0911546266584824,18,0,17,0,17,36.980152481235564,26.428963185288012,83.72191554354504,6.4379250286147
47.788875341415405,0.9997462678189055,20,0,17,0,17,42.849586106836796,29.688988433219492,86.91507262876257,6.522561010438949
49.93814420700073,2.791647008931092,26,0,16,0,16,45.46479257568717,30.95196921331808,136.56426933361217,8.012959866318852
52.52362036705017,1.5471038030857394,30,0,18,0,18,50.029441157355905,33.39640050334856,143.61868157656863,9.24944462813437
54.8858368396759,2.963318595530374,37,0,21,0,21,53.38163224281743,35.9754278822802,170.55960187874734,9.907951844390482
58.38684320449829,0.2856321570985581,38,0,22,0,22,53.38163224281743,35.9754278822802,199.65074721444398,12.932125709485263
60.390615701675415,3.493410559263322,45,0,23,0,23,78.44098573224619,51.322124880272895,237.95887421257794,18.42261026892811
64.24204635620117,0.25964377648210163,46,0,22,0,22,86.65953715704381,53.12594012543559,239.77703460352495,18.923231841996312
66.24316668510437,2.998320447470824,52,0,18,0,18,87.19336013169959,53.31800052151084,265.1642740392126,20.03217023005709
68.24483919143677,3.4970755594909395,59,0,23,0,23,96.26230186130852,60.48688537068665,317.47846808237955,24.53447615681216
72.42325448989868,0.9573007262998512,63,0,20,0,20,96.26230186130852,60.48688537068665,348.0963559448719,26.9323350940831
74.42462110519409,2.498292897357029,68,0,23,0,23,115.70143639389426,74.03796164412051,360.46269812155515,31.654197031632066
78.61487483978271,1.9091922605935934,76,0,24,0,24,134.00412741908804,90.937039506156,418.63445168174803,35.69972200039774
84.02635145187378,2.2175093528424297,88,0,30,0,30,169.60371511196718,133.69843173399568,481.69049279158935,49.5415347465314
92.47801327705383,0.11831992579503098,89,0,30,0,30,169.60371511196718,133.69843173399568,482.7055356185883,49.541602223645896
94.68480038642883,0.0,89,0,33,0,33,169.60371511196718,133.69843173399568,482.7055356185883,49.541602223645896
96.88734126091003,0.0,89,0,37,0,37,169.60371511196718,133.69843173399568,482.7055356185883,49.541602223645896
99.18155097961426,0.0,89,0,37,0,37,169.60371511196718,133.69843173399568,580.5871128304861,49.541602223645896
102.17821455001831,1.6685223023970719,94,0,39,0,39,344.4232175173238,229.69989242125303,678.365151990205,72.79772895667702
111.28170323371887,0.5492399863090184,99,0,41,0,41,352.1569553716108,250.89428771706298,748.0804504752159,76.64136637048796
125.78432750701904,0.2068591134587347,102,0,47,0,47,415.3296356238425,329.43899779580534,1357.421921795234,97.5467410525307
151.9802634716034,0.9161726472551639,126,0,45,0,45,487.02581805177033,377.16047984641045,1800.4514079107903,621.8598100994714
158.79316234588623,0.8806823806894672,132,0,44,0,44,487.02581805177033,377.16047984641045,1818.4260436147451,687.5958741107024
160.79528260231018,9.48993944746181,151,0,38,0,38,738.286702813115,569.1166123468429,2053.0206984314136,703.9411187591031
177.8166024684906,0.11749970129953263,153,0,38,0,38,738.286702813115,569.1166123468429,2055.775613063015,703.9412661259994
179.87992691993713,1.9386190073964,157,0,37,0,37,767.9197724829428,588.8260404611938,2097.6641863361,705.6159212472849
184.97937059402466,0.9804991131497656,162,0,36,0,36,777.0811486141756,594.8772411262617,2157.3943719505332,715.370216241572
188.18729066848755,4.052470042345622,175,0,32,0,32,789.5102239204571,616.4443624084815,2248.197797597386,734.3925393666141
194.47896456718445,0.9536412879317682,181,0,30,0,30,789.5102239204571,616.4443624084815,2323.5835995394737,756.6225962149911
196.481595993042,5.492773087434053,192,0,24,0,24,832.506789969746,648.7089897859842,2416.3346360581927,768.0325041082688
202.5830590724945,0.0,192,0,24,0,24,834.1956711555831,649.4839434791356,2416.3346360581927,768.0325041082688
204.88630390167236,0.0,192,0,24,0,24,834.1956711555831,649.4839434791356,2416.3346360581927,768.0325041082688
207.17816805839539,0.0,192,0,24,0,24,834.1956711555831,649.4839434791356,2428.9842658722773,768.0325041082688
209.780193567276,0.0,192,0,24,0,24,834.1956711555831,649.4839434791356,2428.9842658722773,768.0325041082688
212.58371829986572,0.0,192,0,24,0,24,834.1956711555831,649.4839434791356,2428.9842658722773,768.0325041082688
214.88658165931702,0.0,192,0,24,0,24,834.1956711555831,649.4839434791356,2428.9842658722773,768.0325041082688
218.4832262992859,0.0,192,0,24,0,24,834.1956711555831,649.4839434791356,2444.7793575911783,768.0325041082688
221.07879996299744,0.0,192,0,24,0,24,834.1956711555831,649.4839434791356,2501.8263566852547,768.0325041082688
223.40197277069092,0.8608916191583967,194,0,23,0,23,834.1956711555831,649.4839434791356,2679.654499106575,791.3915179250762
225.40305042266846,3.997845856753287,202,0,18,0,18,835.8460150188766,650.0940907178447,2704.0778911095113,809.4659219756722
227.48071718215942,3.369163975899107,209,0,16,0,16,839.0458662104793,653.2161373482086,2799.0453333044425,818.0294568622485
230.64160656929016,0.31636665429401156,210,0,16,0,16,843.8507618848234,655.2679981724359,2826.0788118923083,819.1702742436901
233.3780403137207,0.730878284215942,212,0,15,0,15,844.3668448897079,655.2941333511844,2832.7689758786,819.7429572856054
235.38168835639954,2.495448249142155,217,1,11,0,11,844.3668448897079,655.2941333511844,2897.939585401211,821.3088759644888
237.38464760780334,0.4992612801778832,218,1,11,0,11,845.2775301090442,656.0950611475855,2939.0266321431845,821.5464185047895
239.7023947238922,1.2943603636372614,221,2,10,0,10,847.7138867340982,656.7573465863243,3023.086431432981,822.6457168473862
241.72523188591003,0.49435516549561465,222,2,10,0,10,847.7138867340982,656.7573465863243,3071.736631372012,823.0284141036682
243.80571222305298,0.4806582317299222,223,2,10,0,10,849.1433727429248,656.85225576628,3144.4918032339774,823.6904781833291
245.8089964389801,0.9983605841342866,225,2,9,0,9,849.6912999199703,656.9256287463941,3225.8860881067812,824.8073419746943
247.8119432926178,0.9985287409736592,227,2,8,0,8,850.4128806539811,657.4043767773546,3225.8860881067812,826.9928814494051
249.9977569580078,0.914991077083938,229,2,7,0,7,850.6615585070103,657.4836806193925,3242.9238018696196,827.7466697399504
252.00065970420837,0.49927536516536614,230,2,7,0,7,851.1766761406325,657.6309959744103,3246.844275978394,828.2047296995297
254.00475192070007,0.9979580697644428,232,2,6,0,6,851.5707231443375,657.6542473221198,3250.4755896106362,829.0176160223782
256.0074152946472,0.0,232,2,6,0,6,851.5707231443375,657.6542473221198,3250.4755896106362,829.0176160223782
258.01018738746643,1.4979238080839405,235,2,5,0,5,851.5707231443375,657.6542473221198,3340.2646994008683,831.5963648213074
260.01225566864014,0.0,235,2,5,0,5,853.0125646404922,658.3884496842511,3340.2646994008683,831.5963648213074
262.23115968704224,0.0,235,2,5,0,5,853.0125646404922,658.3884496842511,3376.468997875694,831.5963648213074
264.267205953598,2.4557398729735613,240,2,1,0,1,853.5408452134579,658.4616519515403,3446.6629113145173,833.9159404230304
266.268590927124,0.0,240,2,1,0,1,853.5408452134579,658.4616519515403,3446.6629113145173,833.9159404230304
268.27179431915283,0.0,240,2,1,0,1,853.5408452134579,658.4616519515403,3446.6629113145173,833.9159404230304
270.27363109588623,0.49954122714830035,241,2,0,0,0,853.5408452134579,658.4616519515403,3477.979143999517,834.451562659815
272.275586605072,0.0,241,2,0,0,0,853.5408452134579,658.4616519515403,3477.979143999517,834.451562659815
