elapsed_sec,throughput_eps,completed_so_far,errors_so_far,archives,queries,total_backlog,stage_compress_time,stage_segment_time,stage_llm_extract_time,stage_db_insert_time
21.583409070968628,0.0,0,0,6,0,6,3.699597865343094,1.7187260217033327,0.0,0.0
24.177584171295166,0.7709579818834329,2,0,7,0,7,4.608103129081428,1.9659746591933072,2.628045682795346,0.672440457623452
26.178773403167725,1.9988114748434402,6,0,13,0,13,11.245225471444428,11.871206890325993,4.642402160447091,0.770873551722616
30.758128881454468,1.0918567085931121,11,0,15,0,15,24.83823438314721,18.60860949708149,30.028721421025693,3.4148425329476595
34.4527051448822,1.3533351712061092,16,0,14,0,14,27.532566268462688,19.915341656189412,50.608439821749926,4.833197163883597
36.45361566543579,1.499317420336215,19,0,19,0,19,31.604538396000862,23.365283499471843,59.607209155801684,5.262704886961728
39.80736231803894,1.4908699189066779,24,0,15,0,15,36.731000581756234,25.098894080147147,89.58590807206929,7.881374005228281
41.84929060935974,2.9383989758616647,30,0,15,0,15,40.14476689370349,27.964884215500206,131.2249680138193,10.716926906723529
44.457563638687134,0.7667908909504575,32,0,18,0,18,45.21960180765018,30.97395988414064,136.980942402035,11.932679147459567
46.67528009414673,4.0582284438769065,41,0,22,0,22,54.15920271957293,41.54184662923217,218.0505601898767,16.432646565139294
52.16253399848938,0.7289620764284976,45,0,20,0,20,55.84725214447826,42.92346139298752,232.5372365768999,23.605780841317028
54.25137519836426,1.4362030010609235,48,0,20,0,20,79.88081682566553,59.03760361811146,271.42235788796097,25.829148205462843
57.55884838104248,1.8140736654866865,54,0,16,0,16,81.15168370585889,59.133459467906505,293.7450968539342,28.91169240884483
59.68130278587341,0.47115264183008754,55,0,22,0,22,81.15168370585889,59.133459467906505,341.8996329898946,30.872539374046028
61.76957607269287,4.309780744122547,64,0,22,0,22,95.8594225589186,75.53664738405496,389.57475464604795,41.539539131801575
66.67065024375916,2.8565166556037127,78,0,25,0,25,132.9445856162347,102.16601596586406,486.42967538535595,53.50176618946716
74.56105613708496,0.25347238494938823,80,0,28,0,28,132.9445856162347,102.16601596586406,495.35844625905156,61.95205391198397
76.56350803375244,0.0,80,0,31,0,31,132.9445856162347,102.16601596586406,495.35844625905156,61.95205391198397
78.56525206565857,1.4986931156943675,83,0,32,0,32,132.9445856162347,102.16601596586406,510.97824039310217,63.76047686394304
80.56787300109863,2.996073742074177,89,0,35,0,35,314.5408910154365,248.89892667299137,550.6026260210201,67.73400430008769
89.3863091468811,0.3401963738700754,92,0,35,0,35,314.5408910154365,248.89892667299137,555.4062078576535,67.86020252015442
91.3959755897522,3.483165091814693,99,0,35,0,35,341.74267389951274,264.18676778580993,584.7617571125738,68.4194377027452
95.18845748901367,2.1094365675305853,107,0,36,0,36,341.74267389951274,264.18676778580993,614.7342256004922,73.73446848290041
97.1976888179779,9.954055419945139,127,0,31,0,31,388.5198591770604,327.1761041409336,819.9944497002289,92.02512908959761
106.26438426971436,0.44117506993509104,131,0,29,0,29,399.5984312403016,329.4731468115933,839.7361630811356,104.99986294843256
108.26605582237244,0.49958246080485547,132,0,29,0,29,399.5984312403016,329.4731468115933,842.0357276783325,105.09046727931127
110.26741647720337,2.498300337788134,137,0,26,0,26,399.5984312403016,329.4731468115933,865.6436187163927,107.46961962152272
112.26984286308289,2.996364831341676,143,0,29,0,29,513.3463715771213,414.70133744971827,913.3709520027041,115.004733488895
119.8376100063324,0.39641811689145534,146,0,29,0,29,513.3463715771213,414.70133744971827,938.7608170136809,118.94306649127975
121.83868861198425,0.0,146,0,31,0,31,513.3463715771213,414.70133744971827,938.7608170136809,118.94306649127975
123.85229468345642,5.959457596999933,158,0,38,0,38,597.0947638130747,506.84169238153845,1083.1538860118017,140.84994255192578
134.25863909721375,0.5765713454638232,164,0,36,0,36,597.0947638130747,506.84169238153845,1083.5679049841128,160.04125750577077
136.26023888587952,0.99920074498667,166,0,39,0,39,597.0947638130747,506.84169238153845,1089.277318927925,160.24778586393222
138.2635669708252,0.49916936098218556,167,0,39,0,39,597.0947638130747,506.84169238153845,1094.583860017825,160.43396222684532
140.26523113250732,7.493764582063817,182,0,35,0,35,774.7299991780892,693.9236250286922,1234.623562400695,187.1585632590577
151.8524854183197,0.086301722162464,183,0,35,0,35,774.7299991780892,693.9236250286922,1243.7981402263977,187.60091200843453
153.85616421699524,0.9981639778401764,185,0,33,0,33,774.7299991780892,693.9236250286922,1253.3001311444677,187.68569613946602
155.86115312576294,1.4962676286542904,188,0,30,0,30,819.8961202236824,703.5168735366315,1260.5399906272069,188.10241093626246
158.3608913421631,2.0002094488119884,193,0,27,0,27,820.5045975837857,704.1346956947818,1323.5357754332945,191.45399053255096
