elapsed_sec,throughput_eps,completed_so_far,errors_so_far,archives,queries,total_backlog,stage_compress_time,stage_segment_time,stage_llm_extract_time,stage_db_insert_time,stream_cache_hits,stream_cache_misses,stream_precompute_calls,stream_precompute_time
245.48205089569092,0.0,147,3,38,0,38,2347.990340205375,1128.6671119001694,1211.4416699502617,395.04020990245044,0,0,0,0.0
248.47892212867737,0.0,147,3,38,0,38,2347.990340205375,1128.6671119001694,1232.804626735393,395.04020990245044,0,0,0,0.0
251.9851679801941,0.0,147,3,38,0,38,2347.990340205375,1128.6671119001694,1450.4262362164445,395.04020990245044,0,0,0,0.0
254.00723314285278,0.0,147,3,38,0,38,2347.990340205375,1128.6671119001694,1630.841645619832,395.04020990245044,0,0,0,0.0
256.01035737991333,0.0,147,3,38,0,38,2347.990340205375,1128.6671119001694,1715.7377334637567,395.04020990245044,0,0,0,0.0
258.01477789878845,11.47463807290676,170,4,30,0,30,2635.9228927628137,1278.9473263006657,1864.9263507085852,556.4350431063212,0,0,0,0.0
276.57107305526733,0.1077801351581598,172,4,30,0,30,2635.9228927628137,1278.9473263006657,1866.2554237362929,557.1364244739525,0,0,0,0.0
279.0767183303833,0.0,172,4,30,0,30,2635.9228927628137,1278.9473263006657,1866.2554237362929,557.1364244739525,0,0,0,0.0
281.68158411979675,0.0,172,4,30,0,30,2635.9228927628137,1278.9473263006657,1866.2554237362929,557.1364244739525,0,0,0,0.0
284.17581033706665,0.0,172,4,30,0,30,2635.9228927628137,1278.9473263006657,1866.2554237362929,557.1364244739525,0,0,0,0.0
286.40104603767395,0.8987811940344883,174,4,30,0,30,2635.9228927628137,1278.9473263006657,2000.64481814811,560.2358785602264,0,0,0,0.0
288.4042875766754,0.4991909265711711,175,4,30,0,30,2635.9228927628137,1278.9473263006657,2013.5078200609423,561.7807694589719,0,0,0,0.0
290.4717016220093,0.9673920928001746,177,4,29,0,29,2635.9228927628137,1278.9473263006657,2120.1252638697624,568.4855410228483,0,0,0,0.0
292.48031783103943,0.49785518781750954,178,4,29,0,29,2635.9228927628137,1278.9473263006657,2120.1252638697624,573.4753181389533,0,0,0,0.0
294.48830366134644,1.4940344472158558,181,4,29,0,29,2635.9228927628137,1278.9473263006657,2120.1252638697624,587.1760341692716,0,0,0,0.0
296.49075508117676,0.49938789530521294,182,4,29,0,29,2635.9228927628137,1278.9473263006657,2120.1252638697624,593.0288833212107,0,0,0,0.0
298.4949264526367,0.0,182,4,29,0,29,2635.9228927628137,1278.9473263006657,2191.0254120007157,593.0288833212107,0,0,0,0.0
300.49682569503784,1.9981025594486512,186,6,28,0,28,3039.193618737627,1375.8583755590953,2338.021260592621,594.7465311000124,0,0,0,0.0
307.8873281478882,0.6765439876244975,191,7,25,0,25,3044.337805517949,1380.6774868438952,2343.4122884524986,595.6803947780281,0,0,0,0.0
309.88944816589355,0.9989411134266151,193,8,24,0,24,3044.337805517949,1380.6774868438952,2352.8011121000163,595.8705053259619,0,0,0,0.0
311.8939414024353,6.48542971510757,206,8,19,0,19,3045.7739245789126,1387.5780355678871,2427.913426283747,615.2549894559197,0,0,0,0.0
319.4922242164612,0.6580434188064654,211,8,18,0,18,3048.2546264478005,1389.677024986595,2480.4018191969953,650.9618703806773,0,0,0,0.0
321.50101494789124,1.9912477379624351,215,8,16,0,16,3060.2597442967817,1401.0865663806908,2495.591327419039,672.021156411618,0,0,0,0.0
330.280091047287,0.1139072026119956,216,8,16,0,16,3060.2597442967817,1401.0865663806908,2507.546635890845,672.3641941617243,0,0,0,0.0
332.28219652175903,0.49947418492709506,217,8,15,0,15,3060.2597442967817,1401.0865663806908,2507.546635890845,674.2096266425215,0,0,0,0.0
334.28473567962646,0.49936601542660075,218,8,15,0,15,3060.2597442967817,1401.0865663806908,2511.9395535807125,674.6078553851694,0,0,0,0.0
336.2879333496094,0.0,218,8,15,0,15,3140.3900336986408,1445.3742510844022,2522.2439132798463,674.6078553851694,0,0,0,0.0
341.8942883014679,0.17836901312652306,219,8,15,0,15,3141.309446073603,1445.4387374576181,2522.2439132798463,676.1427068179473,0,0,0,0.0
343.89680075645447,0.499372674317127,220,8,14,0,14,3141.309446073603,1445.4387374576181,2541.3092614845373,676.5902409609407,0,0,0,0.0
345.89831018447876,3.497360493030384,227,8,10,0,10,3141.309446073603,1445.4387374576181,2560.423214243725,687.5008524344303,0,0,0,0.0
347.97154355049133,0.9646767376923794,229,8,9,0,9,3141.6952460487373,1445.5823863195255,2605.437706028577,690.2959999665618,0,0,0,0.0
349.9749011993408,2.495809973257377,234,9,6,0,6,3143.801531901583,1446.2751798476093,2613.519647678826,697.5526228374802,0,0,0,0.0
351.9773736000061,0.0,234,9,6,0,6,3147.714392649941,1449.2093418617733,2613.519647678826,697.5526228374802,0,0,0,0.0
354.61564588546753,0.0,234,9,6,0,6,3148.774493824225,1449.2519908510149,2613.519647678826,697.5526228374802,0,0,0,0.0
356.61725306510925,1.9983941108344632,238,9,3,0,3,3148.774493824225,1449.2519908510149,2628.6126207346097,698.7123568239622,0,0,0,0.0
358.61993408203125,0.0,238,9,3,0,3,3149.2653628680855,1449.3256282946095,2628.6126207346097,698.7123568239622,0,0,0,0.0
360.62328481674194,0.0,238,9,3,0,3,3149.2653628680855,1449.3256282946095,2628.6126207346097,698.7123568239622,0,0,0,0.0
362.6262917518616,0.0,238,9,3,0,3,3149.2653628680855,1449.3256282946095,2628.6126207346097,698.7123568239622,0,0,0,0.0
364.6287398338318,0.0,238,9,3,0,3,3149.2653628680855,1449.3256282946095,2635.1777470647357,698.7123568239622,0,0,0,0.0
366.6316566467285,0.49927185870178253,239,9,2,0,2,3149.2653628680855,1449.3256282946095,2635.1777470647357,699.5280058025382,0,0,0,0.0
368.6333589553833,0.0,239,9,2,0,2,3149.2653628680855,1449.3256282946095,2635.1777470647357,699.5280058025382,0,0,0,0.0
370.63627433776855,0.0,239,9,2,0,2,3149.2653628680855,1449.3256282946095,2635.1777470647357,699.5280058025382,0,0,0,0.0
372.6391682624817,0.0,239,9,2,0,2,3149.2653628680855,1449.3256282946095,2635.1777470647357,699.5280058025382,0,0,0,0.0
374.64205169677734,0.0,239,9,2,0,2,3149.2653628680855,1449.3256282946095,2635.1777470647357,699.5280058025382,0,0,0,0.0
376.64519000053406,0.0,239,9,2,0,2,3149.2653628680855,1449.3256282946095,2635.1777470647357,699.5280058025382,0,0,0,0.0
378.6466715335846,0.0,239,9,2,0,2,3149.2653628680855,1449.3256282946095,2635.1777470647357,699.5280058025382,0,0,0,0.0
380.64853024482727,0.0,239,9,2,0,2,3149.2653628680855,1449.3256282946095,2635.1777470647357,699.5280058025382,0,0,0,0.0
382.6513340473175,0.49930003066532325,240,9,1,0,1,3149.2653628680855,1449.3256282946095,2675.9607961727306,699.9461069377139,0,0,0,0.0
384.65402126312256,0.0,240,9,1,0,1,3149.2653628680855,1449.3256282946095,2675.9607961727306,699.9461069377139,0,0,0,0.0
386.6570174694061,0.0,240,9,1,0,1,3149.2653628680855,1449.3256282946095,2675.9607961727306,699.9461069377139,0,0,0,0.0
388.6601746082306,0.0,240,9,1,0,1,3149.2653628680855,1449.3256282946095,2711.8473622528836,699.9461069377139,0,0,0,0.0
390.6630518436432,0.499281724470745,241,9,0,0,0,3149.2653628680855,1449.3256282946095,2711.8473622528836,700.2369953417219,0,0,0,0.0
392.66660165786743,0.0,241,9,0,0,0,3149.2653628680855,1449.3256282946095,2711.8473622528836,700.2369953417219,0,0,0,0.0
