elapsed_sec,throughput_eps,completed_so_far,errors_so_far,archives,queries,total_backlog,stage_compress_time,stage_segment_time,stage_llm_extract_time,stage_db_insert_time,stream_cache_hits,stream_cache_misses,stream_precompute_calls,stream_precompute_time
74.1245687007904,0.9836429039377221,28,0,38,0,38,288.9858617768623,161.2113579167053,270.5635333377868,22.221162769012153,0,0,0,0.0
76.13659238815308,3.9760963303997054,36,0,39,0,39,291.789516673889,167.20816739974543,561.9744725031778,57.74716161703691,0,0,0,0.0
83.17869973182678,0.28400589516669394,38,0,38,0,38,291.789516673889,167.20816739974543,561.9744725031778,74.95666167326272,0,0,0,0.0
85.19548535346985,9.916770421888513,58,0,38,0,38,294.6795281977393,178.43817719258368,587.1301906742156,193.4543387144804,0,0,0,0.0
97.57778334617615,0.08076045339799144,59,0,40,0,40,313.56047604139894,187.89749353053048,601.8879396766424,292.59770210366696,0,0,0,0.0
103.986980676651,1.8723093362942107,71,0,44,0,44,590.4886834695935,415.98567399196327,646.272674171254,307.94650936406106,0,0,0,0.0
122.70225191116333,1.335807517119932,96,0,46,0,46,742.1851128311828,579.5716140046716,751.4541577761993,373.74484694423154,0,0,0,0.0
154.49797558784485,0.0,96,0,46,0,46,793.1905453433283,663.1797371972352,832.59071383439,432.54223893163726,0,0,0,0.0
157.73401141166687,5.8713812313608615,115,0,44,0,44,1061.9058446083218,874.7237664079294,988.6520581436343,495.52731685340405,0,0,0,0.0
176.60233545303345,0.2649943889578157,120,0,43,0,43,1061.9058446083218,874.7237664079294,996.7820235728286,496.33520632842556,0,0,0,0.0
178.60308003425598,0.9996278479374517,122,0,42,0,42,1061.9058446083218,874.7237664079294,1007.5144870318472,497.2771732355468,0,0,0,0.0
180.6053981781006,0.9988422699700691,124,0,42,0,42,1061.9058446083218,874.7237664079294,1022.6204391336069,498.7906834334135,0,0,0,0.0
182.6071436405182,0.9991280297868169,126,0,42,0,42,1061.9058446083218,874.7237664079294,1058.3535175025463,503.9322306313552,0,0,0,0.0
184.60907196998596,0.49951838199215504,127,0,42,0,42,1061.9058446083218,874.7237664079294,1113.553187480662,507.1794218374416,0,0,0,0.0
186.7081024646759,1.9056416808231558,131,0,40,0,40,1061.9058446083218,874.7237664079294,1147.6976676746272,530.492294180207,0,0,0,0.0
190.51064038276672,3.155787071289736,143,0,39,0,39,1456.9074985543266,1043.9583209808916,1152.413193340879,587.7542211427353,0,0,0,0.0
203.18010807037354,0.0,143,0,39,0,39,1456.9074985543266,1043.9583209808916,1152.413193340879,587.7542211427353,0,0,0,0.0
205.18343091011047,0.998341335869073,145,0,39,0,39,1456.9074985543266,1043.9583209808916,1161.1475614951923,588.6739722653292,0,0,0,0.0
207.1896002292633,0.4984624131438125,146,0,39,0,39,1456.9074985543266,1043.9583209808916,1202.8241488458589,590.2671926333569,0,0,0,0.0
209.2821216583252,1.4336770741434879,149,0,39,0,39,1456.9074985543266,1043.9583209808916,1252.1436615227722,598.3830478065647,0,0,0,0.0
211.28777551651,0.9971810399078875,151,0,39,0,39,1456.9074985543266,1043.9583209808916,1305.5075153415091,605.863984013442,0,0,0,0.0
213.3828694820404,1.9092222429209074,155,0,38,0,38,1456.9074985543266,1043.9583209808916,1305.5075153415091,627.5488382684998,0,0,0,0.0
215.41024255752563,3.9459930176320843,163,0,36,0,36,1456.9074985543266,1043.9583209808916,1318.0850374293514,681.2617206061259,0,0,0,0.0
219.70351672172546,1.1646123235486148,168,0,33,0,33,1456.9074985543266,1043.9583209808916,1318.0850374293514,717.5805741413496,0,0,0,0.0
222.08724665641785,0.41951061042871396,169,0,32,0,32,1824.7336132437922,1198.785271497909,1321.8379105776548,717.8350971005857,0,0,0,0.0
232.16881704330444,0.2975726880707187,172,0,32,0,32,1824.7336132437922,1198.785271497909,1326.1475808327086,718.1078437403776,0,0,0,0.0
234.17896246910095,1.4924293344653246,175,0,31,0,31,1824.7336132437922,1198.785271497909,1340.6531137488782,721.7865097485483,0,0,0,0.0
236.18082427978516,0.9990699604366958,177,0,31,0,31,1824.7336132437922,1198.785271497909,1369.1042726291344,723.8841816969216,0,0,0,0.0
238.1895899772644,9.95636276799107,197,0,24,0,24,1863.2873500203714,1247.175454936456,1482.1657345346175,822.7266502566636,0,0,0,0.0
251.3887219429016,0.07576255791694583,198,0,23,0,23,1863.2873500203714,1247.175454936456,1483.4625491113402,839.9663991630077,0,0,0,0.0
253.44018578529358,0.4874568000350516,199,0,23,0,23,1863.2873500203714,1247.175454936456,1485.5016208500601,840.2301689917222,0,0,0,0.0
255.47786283493042,0.9815098032126555,201,0,22,0,22,1863.2873500203714,1247.175454936456,1494.8232045625336,841.9436460835859,0,0,0,0.0
257.5208160877228,0.0,201,0,22,0,22,1863.2873500203714,1247.175454936456,1501.9577725054696,841.9436460835859,0,0,0,0.0
259.5390136241913,0.9909832728760791,203,0,21,0,21,2020.5644336999394,1288.5579373436049,1510.2038148175925,844.0565269277431,0,0,0,0.0
262.44480538368225,0.0,203,0,21,0,21,2021.4203320411034,1288.8814524449408,1510.2038148175925,844.0565269277431,0,0,0,0.0
264.44668841362,2.497648426619358,208,0,19,0,19,2021.4203320411034,1288.8814524449408,1526.3062443612143,846.0251678023487,0,0,0,0.0
266.4820861816406,1.4739133780801086,211,0,17,0,17,2022.8553504743613,1290.794264827855,1573.0405969475396,848.8587664631195,0,0,0,0.0
270.0791013240814,0.278008281978329,212,0,17,0,17,2024.7884012055583,1290.894846401643,1602.7805010220036,852.3177077346481,0,0,0,0.0
272.08440136909485,2.9920709446549796,218,0,14,0,14,2027.0829782108776,1294.76705825096,1634.8820545952767,870.4605283420533,0,0,0,0.0
276.20839166641235,0.4849671933760179,220,0,12,0,12,2028.9779965998605,1296.4654023889452,1647.3249743012711,894.4008868481033,0,0,0,0.0
278.21004343032837,2.497936998900368,225,0,9,0,9,2035.219778929837,1301.5172631489113,1647.3249743012711,916.5739510576241,0,0,0,0.0
282.1171295642853,0.255945214851777,226,0,8,0,8,2035.219778929837,1301.5172631489113,1673.202093647793,920.9813260105439,0,0,0,0.0
284.11848759651184,0.49966072231837205,227,0,8,0,8,2041.0473941890523,1306.0551343099214,1687.253565359395,921.828686252702,0,0,0,0.0
286.1197428703308,1.4990591351572748,230,0,6,0,6,2042.5205742479302,1306.183430162724,1687.253565359395,930.5447085578926,0,0,0,0.0
288.2139377593994,0.0,230,0,6,0,6,2042.5205742479302,1306.183430162724,1706.3425551783293,930.5447085578926,0,0,0,0.0
290.2163739204407,1.997566802788866,234,0,4,0,4,2044.9888537381776,1306.2856737906113,1709.9763529524207,934.4214862585068,0,0,0,0.0
292.2183578014374,0.9990090424725516,236,0,4,0,4,2046.27089876635,1306.7753580678254,1710.8535347655416,934.9544312544167,0,0,0,0.0
294.22099113464355,0.49934253236413456,237,0,3,0,3,2046.7360624973662,1306.840315766167,1719.1477256957442,935.0141515806317,0,0,0,0.0
296.22317719459534,0.9989081634342041,239,0,2,0,2,2047.2682223785669,1306.922210095916,1719.1477256957442,935.6865231315605,0,0,0,0.0
298.226092338562,0.49927227472031055,240,0,1,0,1,2047.2682223785669,1306.922210095916,1724.9389042938128,936.0527039826848,0,0,0,0.0
300.2307951450348,0.0,240,0,1,0,1,2047.2682223785669,1306.922210095916,1724.9389042938128,936.0527039826848,0,0,0,0.0
302.23315811157227,0.49940995549334355,241,0,0,0,0,2047.2682223785669,1306.922210095916,1730.4630062067881,936.6051628747955,0,0,0,0.0
304.2350404262543,0.0,241,0,0,0,0,2047.2682223785669,1306.922210095916,1730.4630062067881,936.6051628747955,0,0,0,0.0
