elapsed_sec,throughput_eps,completed_so_far,errors_so_far,archives,queries,total_backlog,stage_compress_time,stage_segment_time,stage_llm_extract_time,stage_db_insert_time,stream_cache_hits,stream_cache_misses,stream_precompute_calls,stream_precompute_time
243.6805021762848,0.0,155,1,36,0,36,2377.2754529947415,1250.0298766759224,943.3147614374757,369.36656268686056,0,0,0,0.0
246.38712453842163,0.0,155,1,36,0,36,2377.2754529947415,1250.0298766759224,981.6978937243111,369.36656268686056,0,0,0,0.0
248.79480838775635,0.41533692236059844,156,1,36,0,36,2377.2754529947415,1250.0298766759224,1241.0050984043628,379.8864560299553,0,0,0,0.0
250.79873752593994,0.9980392828724697,158,2,35,0,35,2377.2754529947415,1250.0298766759224,1358.4274788540788,388.57978708157316,0,0,0,0.0
252.8827862739563,1.9193409001623816,162,2,35,0,35,2377.2754529947415,1250.0298766759224,1409.3629721519537,411.23736199969426,0,0,0,0.0
255.58377933502197,1.8511709904309253,167,2,32,0,32,2377.2754529947415,1250.0298766759224,1409.3629721519537,440.63706378871575,0,0,0,0.0
257.5867726802826,6.490286166331971,180,4,28,0,28,2647.568730843719,1367.9488441422582,1511.1493444051594,532.6168233305216,0,0,0,0.0
272.6999018192291,0.0,180,4,28,0,28,2647.568730843719,1367.9488441422582,1511.1493444051594,532.6168233305216,0,0,0,0.0
274.7029011249542,1.9970051854571045,184,4,27,0,27,2647.568730843719,1367.9488441422582,1522.3789217304438,534.2724289745092,0,0,0,0.0
276.7051475048065,0.0,184,4,27,0,27,2647.568730843719,1367.9488441422582,1533.0737910824828,534.2724289745092,0,0,0,0.0
278.7086822986603,0.998235721253954,186,4,26,0,26,2647.568730843719,1367.9488441422582,1547.4340557456017,537.9431516858749,0,0,0,0.0
280.71219849586487,0.9982449868838117,188,4,26,0,26,2647.568730843719,1367.9488441422582,1556.255395794753,540.862036369741,0,0,0,0.0
282.71449971199036,0.4994253571573159,189,4,26,0,26,2647.568730843719,1367.9488441422582,1556.255395794753,543.3095387849025,0,0,0,0.0
284.71728348731995,0.49930502349682465,190,4,26,0,26,2917.272896831855,1509.1172726210207,1617.440789364744,543.8900465979241,0,0,0,0.0
295.480197429657,0.18582328268302814,192,4,24,0,24,2931.730410235934,1544.5278476946987,1934.7453892934136,559.6453102272935,0,0,0,0.0
318.6803207397461,0.08620643835674156,194,4,24,0,24,2931.730410235934,1544.5278476946987,2068.169876554981,577.477367986925,0,0,0,0.0
320.68513536453247,2.493996172106324,199,4,21,0,21,2931.730410235934,1544.5278476946987,2098.500516931992,604.7002891344018,0,0,0,0.0
322.68846678733826,6.489190880754378,212,4,17,0,17,2934.358539639972,1545.6617116085254,2227.546575787943,685.3446556520648,0,0,0,0.0
324.69601464271545,1.494360391940112,215,4,16,0,16,2934.358539639972,1545.6617116085254,2227.546575787943,700.9126633335836,0,0,0,0.0
326.7032492160797,0.0,215,4,16,0,16,2934.358539639972,1545.6617116085254,2227.546575787943,700.9126633335836,0,0,0,0.0
328.70829606056213,0.49874146469537356,216,4,15,0,15,2938.26168200979,1550.9967444655485,2227.546575787943,706.637883995194,0,0,0,0.0
334.2238631248474,0.0,216,4,15,0,15,2942.36293091299,1553.884317479562,2227.546575787943,706.637883995194,0,0,0,0.0
336.2252199649811,0.4996610199374599,217,4,14,0,14,2942.36293091299,1553.884317479562,2243.6497390321456,707.4842379791662,0,0,0,0.0
338.22655272483826,0.9993340638379032,219,4,14,0,14,3005.386154310312,1576.7933189403266,2248.3560592550784,708.7438282663934,0,0,0,0.0
342.1904456615448,0.2522772476369819,220,4,14,0,14,3005.8428500765003,1576.868151689414,2250.109796707984,708.9421259295195,0,0,0,0.0
344.1917085647583,1.499053420309141,223,4,12,0,12,3006.6609479347244,1577.0176885263063,2262.98066370748,710.4535225084983,0,0,0,0.0
346.2016522884369,4.4777373087482495,232,5,7,0,7,3006.9405017993413,1577.1047532362863,2290.5342712579295,714.1000007353723,0,0,0,0.0
348.2036213874817,0.4995082094309699,233,5,7,0,7,3007.910731749609,1577.5634916126728,2297.555223815143,714.9677820317447,0,0,0,0.0
350.20662927627563,0.49924915702759504,234,6,6,0,6,3011.280709347222,1579.4635872985236,2306.246217716951,714.9677820317447,0,0,0,0.0
353.0018198490143,1.0732720800001434,237,6,3,0,3,3012.033533609938,1579.590484243352,2322.6005827514455,715.7415195326321,0,0,0,0.0
355.0328812599182,0.49235340429955127,238,6,3,0,3,3012.2921597114764,1579.6643669772893,2325.0141539224423,716.0528051387519,0,0,0,0.0
357.05335092544556,0.49493442889131395,239,6,2,0,2,3012.2921597114764,1579.6643669772893,2329.2283444814384,716.3861435325816,0,0,0,0.0
359.0674147605896,0.4965085925037135,240,6,1,0,1,3012.2921597114764,1579.6643669772893,2332.621289943345,716.6272161286324,0,0,0,0.0
361.0871937274933,0.0,240,6,1,0,1,3012.2921597114764,1579.6643669772893,2332.621289943345,716.6272161286324,0,0,0,0.0
363.0904333591461,0.0,240,6,1,0,1,3012.2921597114764,1579.6643669772893,2332.621289943345,716.6272161286324,0,0,0,0.0
365.09404850006104,0.0,240,6,1,0,1,3012.2921597114764,1579.6643669772893,2332.621289943345,716.6272161286324,0,0,0,0.0
367.0972981452942,0.0,240,6,1,0,1,3012.2921597114764,1579.6643669772893,2332.621289943345,716.6272161286324,0,0,0,0.0
369.1011779308319,0.0,240,6,1,0,1,3012.2921597114764,1579.6643669772893,2332.621289943345,716.6272161286324,0,0,0,0.0
371.10361790657043,0.0,240,6,1,0,1,3012.2921597114764,1579.6643669772893,2332.621289943345,716.6272161286324,0,0,0,0.0
373.1069748401642,0.0,240,6,1,0,1,3012.2921597114764,1579.6643669772893,2332.621289943345,716.6272161286324,0,0,0,0.0
375.1094982624054,0.4993699393941703,241,6,0,0,0,3012.2921597114764,1579.6643669772893,2366.7581969033927,716.8895687293261,0,0,0,0.0
377.11261534690857,0.0,241,6,0,0,0,3012.2921597114764,1579.6643669772893,2366.7581969033927,716.8895687293261,0,0,0,0.0
