elapsed_sec,throughput_eps,completed_so_far,errors_so_far,archives,queries,total_backlog,stage_compress_time,stage_segment_time,stage_llm_extract_time,stage_db_insert_time
31.39864468574524,0.0,0,0,8,0,8,7.189883213490248,4.56347664212808,0.0,0.0
35.00447082519531,0.0,0,0,12,0,12,8.62350885476917,4.740620852448046,0.0,0.0
37.00599026679993,0.0,0,0,15,0,15,9.786588175687939,5.102935679722577,0.0,0.0
39.00894212722778,0.0,0,0,17,0,17,10.233389501925558,5.186507537961006,0.0,0.0
41.010353565216064,0.49964738934696507,1,0,22,0,22,12.884274457581341,6.854499162174761,2.4347024490125477,5.369214341044426e-05
43.562880516052246,0.0,1,0,22,0,22,13.170354197733104,7.0490318182855844,2.4347024490125477,5.369214341044426e-05
45.56442832946777,0.9992266917606699,3,0,22,0,22,13.170354197733104,7.0490318182855844,30.35565304523334,0.5084116421639919
47.565640449523926,4.996971535291026,13,0,22,0,22,30.37560892570764,20.249877359252423,86.4970631734468,4.822682634461671
52.09281039237976,1.54621984338062,20,0,24,0,24,40.11488697538152,30.74071238003671,249.88794779544696,10.270798978861421
56.29360604286194,2.8566017008284157,32,0,21,0,21,47.706547398585826,34.801970617845654,266.97611714620143,12.444097368977964
60.387510538101196,0.24426559074909673,33,0,23,0,23,50.70872839726508,36.89045601617545,332.3827510098927,15.05071176867932
62.433228492736816,1.9553037557968118,37,0,23,0,23,67.61582764424384,57.70349509175867,405.21743785683066,21.67008902831003
66.36086630821228,1.7822417261640018,44,0,20,0,20,72.39688990218565,63.2845342066139,426.1621414478868,33.44854619959369
68.99170875549316,2.280638282311934,50,0,26,0,26,78.86000802461058,67.3266076524742,455.83166381157935,35.33311480702832
72.77646398544312,1.8495251541253743,57,0,22,0,22,82.52026741299778,68.72838256740943,524.6907975729555,46.74994681449607
74.83441710472107,2.9155183098170565,63,0,23,0,23,103.75837368657812,84.85561115527526,587.1364340176806,55.56853757053614
78.95722985267639,1.9404228348637806,71,0,27,0,27,126.36157700419426,102.86782207712531,673.4288430907764,73.6160462750122
83.65361595153809,1.4905077761167578,78,0,26,0,26,126.36157700419426,102.86782207712531,679.3576403120533,90.08412203425542
85.65630102157593,6.491285222271297,91,0,31,0,31,212.8371382872574,174.9049049653113,762.4108410240151,101.50857850769535
93.68975472450256,0.24895892525918062,93,0,31,0,31,218.0746522611007,175.5949117699638,765.0183708230034,101.59343534940854
95.69059634208679,0.9995793682134397,95,0,31,0,31,218.0746522611007,175.5949117699638,770.4606897286139,101.7734212144278
97.69331574440002,4.493889653041054,104,0,32,0,32,296.18510981695727,225.42196468636394,867.1217048806138,107.54836652986705
104.53305625915527,0.8772262612969466,110,0,30,0,30,296.18510981695727,225.42196468636394,891.8381436904892,117.2267091604881
106.55671167373657,5.435708036427703,121,0,31,0,31,343.43831523833796,291.2376227285713,1012.5558351557702,132.56450906023383
115.23906445503235,0.8062330771769565,128,0,31,0,31,343.43831523833796,291.2376227285713,1033.4548042593524,151.5146067547612
117.24106049537659,1.4985044623185955,131,0,31,0,31,343.43831523833796,291.2376227285713,1047.0392297552899,157.45375684695318
119.24319291114807,6.49307703006781,144,0,27,0,27,437.46276125637814,394.2653285176493,1142.4778396240436,183.093306069728
129.4070987701416,0.19677474661281916,146,0,29,0,29,442.72091114800423,400.654730447568,1157.3727181460708,184.3158403155394
131.4336495399475,4.441043438976844,155,0,37,0,37,486.08842311939225,455.1139474022202,1248.5844249129295,194.0360370958224
