elapsed_sec,throughput_eps,completed_so_far,errors_so_far,archives,queries,total_backlog,stage_compress_time,stage_segment_time,stage_llm_extract_time,stage_db_insert_time
22.313263416290283,0.0,0,0,6,0,6,3.5592619106173515,0.7202785001136363,0.0,0.0
24.315431833267212,0.0,0,0,8,0,8,4.631150281522423,1.0238573639653623,0.0,0.0
26.319050550460815,1.996387818537978,4,0,12,0,12,8.194584405049682,4.012141803279519,7.646095616277307,0.5371826458722353
29.3435378074646,0.6612691111092017,6,0,13,0,13,8.194584405049682,4.012141803279519,24.425528318621218,2.092854447197169
31.4078369140625,1.937703691880321,10,0,16,0,16,30.34322502836585,18.578403930179775,39.56229110667482,2.9986838684417307
35.45754408836365,1.4815886042514697,16,0,15,0,15,33.331333748064935,20.9209430613555,58.00417020171881,3.7207327093929052
37.86508393287659,1.2460852960906734,19,0,19,0,19,41.00079217739403,27.211680449545383,70.99834880884737,4.40156342741102
41.50684857368469,0.8237764644049874,22,0,18,0,18,42.026256419718266,27.390201701782644,111.93116100691259,4.879595445469022
43.510398626327515,2.9946843564429955,28,0,20,0,20,48.017944803927094,35.66927956417203,148.08240353269503,10.832470356952399
47.010931730270386,1.4283538682631467,33,0,21,0,21,61.998937212862074,45.355322785675526,165.9186710808426,17.01680639013648
50.5058708190918,1.4306400978467801,38,0,23,0,23,64.48618962429464,51.093774635344744,218.4383279150352,20.773784033488482
54.10629224777222,2.7774526393886814,48,0,20,0,20,73.97229651082307,59.90911201341078,276.1485977014527,30.806100974790752
58.52373766899109,1.131875897319041,53,0,16,0,16,82.66791366320103,65.31823934521526,302.39338042540476,34.994820908643305
60.65794134140015,4.68558841373942,63,0,23,0,23,105.1464877370745,84.76792584452778,399.0585114653222,41.65536891762167
66.96198153495789,0.6345137209130904,67,0,21,0,21,105.1464877370745,84.76792584452778,430.97877072216943,48.54349852260202
68.96264982223511,1.4994989519640975,70,0,22,0,22,105.1464877370745,84.76792584452778,455.6417353260331,51.28479981701821
71.00606155395508,2.936265808237143,76,0,32,0,32,196.61984429694712,165.88643903564662,494.1237776367925,53.28210469940677
79.832772731781,0.11329248004762585,77,0,32,0,32,196.61984429694712,165.88643903564662,516.704671301879,54.009656499139965
81.83415246009827,1.9986212228516766,81,0,32,0,32,196.61984429694712,165.88643903564662,535.1657329276204,55.228838860057294
83.83668971061707,7.4904973658362355,96,0,34,0,34,292.0189848844893,250.5804046415724,615.7718426305801,64.93685141718015
91.94193530082703,0.24675378157766487,98,0,32,0,32,292.0189848844893,250.5804046415724,629.038338934537,65.45194875122979
93.94404101371765,0.998948250895511,100,0,34,0,34,292.0189848844893,250.5804046415724,636.0791459833272,65.86308245593682
95.94602656364441,1.4985123144918575,103,0,35,0,35,292.0189848844893,250.5804046415724,673.4462028355338,67.02415112499148
97.94882392883301,6.490921261410698,116,0,34,0,34,433.1558719659224,376.9057839186862,757.4112500413321,74.25451730797067
107.32217264175415,0.6401127477236617,122,0,33,0,33,439.33237012382597,377.93514475179836,796.4878294859082,80.45243062404916
109.32417559623718,1.4984992870675737,125,0,33,0,33,439.33237012382597,377.93514475179836,805.6387448748574,81.92579426057637
111.32597351074219,8.492365726239495,142,0,28,0,28,517.7131792590953,452.68122610030696,932.6897776089609,100.54107274394482
119.25406336784363,0.12613378733394,143,0,31,0,31,517.7131792590953,452.68122610030696,939.8444239879027,104.86519169108942
121.25578784942627,0.0,143,0,31,0,31,517.7131792590953,452.68122610030696,943.6692699030973,104.86519169108942
123.25697159767151,6.995859331895963,157,0,35,0,35,615.4530654777773,551.0408645495772,1032.7870363108814,126.03123397193849
132.93258500099182,0.1033526204815952,158,0,36,0,36,615.4530654777773,551.0408645495772,1033.4819332179613,130.837744272314
134.93440413475037,1.4986368895212356,161,0,36,0,36,615.4530654777773,551.0408645495772,1069.804738664534,132.8054844303988
136.93576884269714,1.9986362226321284,165,0,37,0,37,615.4530654777773,551.0408645495772,1100.7803403711878,133.9984998246655
138.93815326690674,6.991664453006444,179,0,35,0,35,785.3769570030272,676.043826864101,1200.457522786688,150.448257076554
147.3734154701233,0.0,179,0,35,0,35,785.3769570030272,676.043826864101,1209.4808892402798,152.29062761366367
149.37473893165588,1.499008060247608,182,0,34,0,34,785.3769570030272,676.043826864101,1217.8564829686657,152.65636910917237
151.4091784954071,8.3561096150993,199,0,26,0,26,821.895791457966,717.2472869353369,1388.3483288162388,212.72165548568591
160.73586344718933,0.8577538580276894,207,0,22,0,22,821.895791457966,717.2472869353369,1402.7649772469886,235.97491052560508
162.73715496063232,2.498386650027847,212,0,18,0,18,870.4975023036823,756.1834288937971,1475.1328544551507,240.5057190186344
169.72841715812683,0.858214129367119,218,0,14,0,14,875.9689013566822,758.6998689691536,1530.2910688291304,245.37262185523286
171.72962307929993,1.99879480551168,222,0,12,0,12,876.4204385806806,758.7607406824827,1546.0729473838583,247.11467183055356
