elapsed_sec,throughput_eps,completed_so_far,errors_so_far,archives,queries,total_backlog,stage_compress_time,stage_segment_time,stage_llm_extract_time,stage_db_insert_time
25.397907733917236,0.0,0,0,6,0,6,6.724645202048123,2.289760801475495,0.0,0.0
27.976624011993408,0.0,0,0,9,0,9,7.283418663777411,2.4315839861519635,0.0,0.0
29.977256059646606,0.4998420380064541,1,0,14,0,14,8.34135795198381,2.8281074524857104,2.9582048975862563,0.059132097754627466
31.97816491127014,0.9995457805972532,3,0,15,0,15,15.213900881819427,9.006969649810344,10.563988814596087,0.49179309513419867
34.699538707733154,4.409537570912338,15,1,15,0,15,23.9838786162436,20.500560109503567,69.49263966595754,4.4105956316925585
39.996601819992065,0.18878385603632236,16,1,17,0,17,34.042420897167176,24.981275806203485,69.778961524833,4.410648049786687
42.36714506149292,2.952909644275509,23,1,17,0,17,39.53040333837271,30.266943337395787,98.51841408759356,5.390068725682795
45.94958758354187,2.233113288144107,31,1,17,0,17,51.60230886982754,39.67434992501512,143.34243659861386,9.644353020004928
49.25092029571533,0.9087239189608742,34,1,17,0,17,56.141708593349904,41.44162970315665,152.46573598170653,10.894501662347466
51.45057511329651,3.182317490931356,41,1,20,0,20,61.006956331431866,48.76574321743101,186.8542446498759,12.482611649669707
55.685356855392456,1.4168380722805285,47,1,21,0,21,77.48553864657879,60.03226258279756,232.12102073291317,17.807359759695828
59.35341739654541,0.8178709065300848,50,1,20,0,20,81.24009125400335,62.08421522984281,237.78301949054003,18.925147976726294
61.35581040382385,1.9976098525416897,54,1,18,0,18,82.52810668060556,62.66879994282499,257.51552987424657,19.994611081667244
63.57645845413208,4.052870962037768,63,1,19,0,19,91.5454878155142,71.53414368117228,325.9532418544404,25.059320350643247
67.55088329315186,1.5096524007936198,69,1,20,0,20,98.32514595985413,78.9784277160652,349.0300901038572,26.542122287210077
71.25740337371826,0.0,69,1,22,0,22,100.13018840178847,79.29962857114151,363.9633445776999,28.824738488532603
73.25818610191345,4.998043945041707,79,1,22,0,22,114.35038282442838,93.99174211081117,417.8927728300914,34.018304862547666
77.06200814247131,0.5257869528792898,81,1,21,0,21,114.35038282442838,93.99174211081117,417.8927728300914,36.01075179129839
79.06332850456238,2.9980207635178133,87,1,27,0,27,154.2228394295089,134.49116015341133,476.85472617531195,40.339890049770474
85.24501442909241,0.4853045005239536,90,1,28,0,28,161.01271425234154,136.76054940139875,495.7242855713703,43.26512019755319
87.24947309494019,0.0,90,1,42,0,42,228.70443159202114,253.84285215148702,874.1590649066493,43.26512019755319
115.75166201591492,0.0,90,1,42,0,42,228.70443159202114,253.84285215148702,874.1590649066493,43.26512019755319
117.9528136253357,0.0,90,1,42,0,42,228.70443159202114,253.84285215148702,907.1399625255726,43.26512019755319
120.65096712112427,0.37062383647218544,91,1,42,0,42,228.70443159202114,253.84285215148702,907.1399625255726,77.15903813159093
122.85257840156555,0.0,91,1,43,0,43,228.70443159202114,253.84285215148702,915.2114619105123,77.15903813159093
125.16135358810425,6.496951321833947,106,1,43,0,43,375.0995611711405,294.94838677346706,1107.2920040348545,266.6011478770524
133.34764647483826,0.6107770720129698,111,1,43,0,43,377.8974364339374,298.6892379443161,1165.1369558265433,334.95126781472936
135.44965767860413,8.563227430830057,129,1,45,0,45,501.04949362389743,452.4091362482868,1286.5864860666916,473.5659812898375
171.08968496322632,0.5331084583147342,148,1,41,0,41,787.7579039135017,681.181115463376,1679.9710702546872,725.2526760958135
187.44522762298584,0.0,148,1,41,0,41,856.7329104235396,724.9762941221707,1832.115818942897,738.9561167913489
189.45163774490356,0.0,148,1,41,0,41,856.7329104235396,724.9762941221707,1832.115818942897,738.9561167913489
191.6451268196106,0.0,148,1,41,0,41,856.7329104235396,724.9762941221707,1832.115818942897,738.9561167913489
193.94662833213806,4.3449895407707935,158,2,38,0,38,974.2571989768185,940.4829887445085,2283.147681496106,815.5367106422782
222.04508662223816,0.07117828242927685,160,2,37,0,37,986.527678586077,943.7865483537316,2370.775568817742,838.5111929494888
224.0564842224121,1.9886669844162441,164,2,36,0,36,986.527678586077,943.7865483537316,2370.775568817742,873.7510115574114
226.34680342674255,2.1831018098028427,169,2,36,0,36,1068.6080509331077,1164.3385568279773,2589.9810943854973,947.2686954601668
257.8914964199066,0.4121136954104192,182,2,30,0,30,1079.1075276592746,1186.339548832737,2721.6831995672546,1070.1846200972795
259.8942725658417,4.993069255541381,192,2,24,0,24,1115.5491232355125,1235.6616174513474,2941.705542931333,1086.0242127683014
268.0454030036926,0.0,192,2,24,0,24,1115.5491232355125,1235.6616174513474,2941.705542931333,1086.0242127683014
270.0490605831146,0.0,192,2,24,0,24,1125.0763299674727,1238.4669463019818,2941.705542931333,1086.0242127683014
273.64534425735474,0.0,192,2,24,0,24,1125.0763299674727,1238.4669463019818,2948.88562476309,1086.0242127683014
276.14514446258545,0.4000319697180389,193,2,23,0,23,1125.0763299674727,1238.4669463019818,2948.88562476309,1087.323951203376
278.34511852264404,0.0,193,2,23,0,23,1125.0763299674727,1238.4669463019818,2960.0622265739366,1087.323951203376
280.54516315460205,0.0,193,2,23,0,23,1125.0763299674727,1238.4669463019818,2960.0622265739366,1087.323951203376
282.74497866630554,0.45458357515881903,194,2,22,0,22,1125.0763299674727,1238.4669463019818,2960.0622265739366,1091.2290520165116
285.1513817310333,0.0,194,2,22,0,22,1125.0763299674727,1238.4669463019818,2960.0622265739366,1091.2290520165116
287.5474736690521,0.0,194,2,22,0,22,1125.0763299674727,1238.4669463019818,2960.0622265739366,1091.2290520165116
289.8572747707367,0.0,194,2,22,0,22,1125.0763299674727,1238.4669463019818,3103.532690086402,1091.2290520165116
292.5672571659088,0.0,194,2,22,0,22,1125.0763299674727,1238.4669463019818,3266.32679567812,1091.2290520165116
294.56881499290466,6.99455184915276,208,2,16,0,16,1133.1509974533692,1247.0702569750138,3693.630342255812,1118.7485363101587
299.7829611301422,0.5753578670484671,211,2,16,0,16,1142.4236203287728,1253.2221746426076,3756.417861251626,1123.337225858122
302.66596603393555,0.34686031878899776,212,2,15,0,15,1143.1070670005865,1253.6171273370273,3787.02153080469,1124.7625917596743
304.66787981987,1.9980880436031816,216,2,13,0,13,1143.741391911637,1253.6901848390698,3809.4204038893804,1126.522385424003
306.6708915233612,2.995489237303065,222,2,11,0,11,1146.6764264376834,1254.583678574767,4014.2779403300956,1127.64547697315
309.35643243789673,0.7447289256235032,224,2,10,0,10,1147.5960274608806,1255.01233577542,4021.0029967217706,1128.8559307069518
311.40962862968445,0.487045516643638,225,2,9,0,9,1147.5960274608806,1255.01233577542,4029.833670247812,1129.3708795239218
313.41127586364746,1.498765591207784,228,2,7,0,7,1147.8759145271033,1255.0447173854336,4360.104529641103,1130.578980288934
315.41235089302063,1.499194161120356,231,2,6,0,6,1149.1021359777078,1255.366375488229,4369.685055857524,1131.9755631936714
317.46811175346375,0.48643790201572956,232,2,6,0,6,1149.4370109536685,1255.7034307303838,4379.9347690236755,1132.2523214844987
319.5467712879181,1.44323779352712,235,2,3,0,3,1149.4370109536685,1255.7034307303838,4444.5821590917185,1133.607287850231
321.5498116016388,0.4992410752544826,236,2,2,0,2,1149.4370109536685,1255.7034307303838,4447.116905675735,1133.879329411313
323.5524015426636,0.0,236,2,2,0,2,1149.4370109536685,1255.7034307303838,4447.116905675735,1133.879329411313
